scenario,Metro,buy_share,avg_delta,count
HighTax,"Tullahoma-Manchester, TN",0.0,45850.381977950616,2
HighTax,"Tulsa, OK",0.22421203438395415,20516.648356755904,31
HighTax,"Tupelo, MS",0.0,16822.541207564816,2
HighTax,"Tuscaloosa, AL",0.4528301886792453,-7734.6784048585705,5
HighTax,"Twin Falls, ID",0.0,72306.76284740253,2
HighTax,"Tyler, TX",0.15789473684210525,33906.194863034776,7
HighTax,"Ukiah, CA",0.0,114802.14139267599,1
HighTax,"Urban Honolulu, HI",0.0,172258.5703600327,22
HighTax,"Urbana, OH",0.0,47971.99105737455,1
HighTax,"Utica-Rome, NY",0.0,17591.218335608228,2
HighTax,"Valdosta, GA",0.28703703703703703,10504.780852549195,4
HighTax,"Vallejo, CA",0.0,85040.1698430156,10
HighTax,"Vernal, UT",0.0,70503.05160507659,1
HighTax,"Victoria, TX",0.9767441860465116,-6840.993414015304,2
HighTax,"Vidalia, GA",0.0,24420.036557182015,1
HighTax,"Vineland-Bridgeton, NJ",0.0,11476.785293211868,1
HighTax,"Virginia Beach-Norfolk-Newport News, VA-NC",0.053475935828877004,36845.72817673338,48
HighTax,"Visalia, CA",0.0,64522.51323947779,6
HighTax,"Waco, TX",0.3333333333333333,15450.763317222016,11
HighTax,"Wahpeton, ND-MN",0.0,46838.082450111004,1
HighTax,"Walla Walla, WA",0.0,92788.66224991284,2
HighTax,"Warner Robins, GA",0.23636363636363636,11981.790889352766,6
HighTax,"Warren, PA",0.0,7362.618697719081,1
HighTax,"Warrensburg, MO",0.0,43644.89444485029,1
HighTax,"Warsaw, IN",0.0,39278.35428133367,1
HighTax,"Washington-Arlington-Alexandria, DC-VA-MD-WV",0.0037070524412296563,110500.29906142487,175
HighTax,"Waterloo-Cedar Falls, IA",0.13004484304932734,18257.326739430155,4
HighTax,"Watertown-Fort Drum, NY",0.09302325581395349,5715.1328080631365,1
HighTax,"Wausau-Weston, WI",0.0,46838.75438290732,4
HighTax,"Waycross, GA",0.0,23589.833554689932,1
HighTax,"Weirton-Steubenville, WV-OH",0.0,16594.81316076382,1
HighTax,"Wenatchee, WA",0.0,114087.52592926558,3
HighTax,"Wheeling, WV-OH",0.0,14871.736003756358,1
HighTax,"Whitewater, WI",0.0,54455.79935585676,2
HighTax,"Wichita Falls, TX",0.42857142857142855,3906.097039205939,5
HighTax,"Wichita, KS",0.48916761687571264,9833.213291535294,26
HighTax,"Williamsport, PA",0.0,25617.454660043073,1
HighTax,"Williston, ND",0.0,74357.89553308107,1
HighTax,"Willmar, MN",0.0,47469.705711103954,1
HighTax,"Wilmington, NC",0.00641025641025641,50225.86953676516,8
HighTax,"Wilson, NC",0.0,14081.567719395722,2
HighTax,"Winchester, VA-WV",0.0,53148.94291297942,3
HighTax,"Winona, MN",0.0,45351.60933091563,1
HighTax,"Winston-Salem, NC",0.3808353808353808,15366.724540815982,14
HighTax,"Wisconsin Rapids-Marshfield, WI",0.0,52572.93004354268,3
HighTax,"Woodward, OK",0.0,13956.83182244625,1
HighTax,"Wooster, OH",0.0,34155.059076797974,1
HighTax,"Worcester, MA-CT",0.10638297872340426,73798.39450615451,22
HighTax,"Yakima, WA",0.0,76758.92413025603,4
HighTax,"York-Hanover, PA",0.18888888888888888,27184.523546140186,8
HighTax,"Youngstown-Warren-Boardman, OH-PA",0.2,24705.41179386872,5
HighTax,"Yuba City, CA",0.0,70163.84841307289,4
HighTax,"Yuma, AZ",0.0,32572.597333302838,3
HighTax,"Zanesville, OH",0.0,22582.054700865916,1
LowRates,"Aberdeen, SD",0.0,39020.9120894692,1
LowRates,"Aberdeen, WA",0.0,45426.113275001895,2
LowRates,"Abilene, TX",0.547486033519553,560.43946692938,5
LowRates,"Ada, OK",0.0,20891.462231903624,1
LowRates,"Akron, OH",0.7389033942558747,-4988.449580532005,23
LowRates,"Alamogordo, NM",0.03225806451612903,2956.79734375702,1
LowRates,"Albany, GA",0.3181818181818182,4730.15819448049,4
LowRates,"Albany-Lebanon, OR",0.0,66187.20483274524,3
LowRates,"Albany-Schenectady-Troy, NY",0.09523809523809523,45075.436374839635,22
LowRates,"Albert Lea, MN",0.0,24662.634815793583,1
LowRates,"Albuquerque, NM",0.008356545961002786,34077.354540781635,19
LowRates,"Alexandria, LA",1.0,-13881.514655170335,1
LowRates,"Alexandria, MN",0.0,68344.93948033344,1
LowRates,"Allentown-Bethlehem-Easton, PA-NJ",0.2264808362369338,19308.383210652722,25
LowRates,"Altoona, PA",0.5384615384615384,5156.143321388956,3
LowRates,"Amarillo, TX",0.22540983606557377,17690.20381773374,8
LowRates,"Ames, IA",0.0,40785.408027956975,4
LowRates,"Amsterdam, NY",0.0,21349.73831965159,1
LowRates,"Anchorage, AK",0.0,49834.0162204408,14
LowRates,"Ann Arbor, MI",0.09386973180076628,42202.75672521733,7
LowRates,"Anniston-Oxford, AL",0.0,22173.104261239405,3
LowRates,"Appleton, WI",0.0,42506.61710288875,4
LowRates,"Ardmore, OK",0.0,16114.7421819372,1
LowRates,"Asheville, NC",0.0,74641.64524793992,16
LowRates,"Ashland, OH",0.0,39070.85301456241,1
LowRates,"Astoria, OR",0.0,98560.17065394222,3
LowRates,"Athens, OH",0.0,35440.51286431645,1
LowRates,"Athens, TN",0.0,45332.46342164329,2
LowRates,"Athens, TX",0.0,25304.974851809704,2
LowRates,"Athens-Clarke County, GA",0.05019305019305019,21910.19085147969,4
LowRates,"Atlanta-Sandy Springs-Alpharetta, GA",0.2400151000377501,37263.24513374936,150
LowRates,"Atlantic City-Hammonton, NJ",0.18487394957983194,100533.39298099237,8
LowRates,"Auburn, IN",0.0,43870.71957212955,1
LowRates,"Auburn, NY",0.0,13441.321963347154,1
LowRates,"Auburn-Opelika, AL",0.008928571428571428,47820.09549426567,5
LowRates,"Augusta-Richmond County, GA-SC",0.46924829157175396,3948.754391367129,12
LowRates,"Augusta-Waterville, ME",0.0,36549.28277430537,3
LowRates,"Austin, MN",0.0,25619.195099070403,1
LowRates,"Austin-Round Rock-Georgetown, TX",0.01109857035364936,91711.18414889282,69
LowRates,"Bakersfield, CA",0.0,34803.06955619177,16
LowRates,"Baltimore-Columbia-Towson, MD",0.36455232425005724,22976.572508118796,72
LowRates,"Bangor, ME",0.0,21881.814284366268,2
LowRates,"Baraboo, WI",0.0,63148.36515400589,1
LowRates,"Bardstown, KY",0.0,44230.01667905253,1
LowRates,"Barnstable Town, MA",0.0,72184.00072024069,2
LowRates,"Barre, VT",0.0,94943.84722811656,1
LowRates,"Bartlesville, OK",0.15,3968.199081792752,2
LowRates,"Batavia, NY",0.0,13768.150770284381,1
LowRates,"Batesville, AR",0.0,23429.75926298259,1
LowRates,"Baton Rouge, LA",0.11181702668360864,24998.366491146506,16
LowRates,"Battle Creek, MI",0.23076923076923078,4441.6072097334445,4
LowRates,"Bay City, MI",0.0,7768.40388585371,1
LowRates,"Bay City, TX",0.0,16275.844245307904,1
LowRates,"Beatrice, NE",0.0,12242.342570649358,1
LowRates,"Beaumont-Port Arthur, TX",0.41624365482233505,972.5330904096235,11
LowRates,"Beaver Dam, WI",0.0,67838.115240895,2
LowRates,"Beckley, WV",0.7777777777777778,-1921.2404311782172,1
LowRates,"Bellefontaine, OH",0.0,15984.665117415541,1
LowRates,"Bellingham, WA",0.0,141551.63665889727,6
LowRates,"Bemidji, MN",0.0,51211.31486427865,1
LowRates,"Bend, OR",0.0,133774.4137335556,6
LowRates,"Bennington, VT",0.0,18129.564350903616,1
LowRates,"Big Rapids, MI",0.0,28542.11747406356,1
LowRates,"Big Spring, TX",1.0,-12772.753236192211,1
LowRates,"Billings, MT",0.0,83143.6484108816,5
LowRates,"Binghamton, NY",0.7435897435897436,-17976.49741113175,5
LowRates,"Birmingham-Hoover, AL",0.4569433669511249,22888.889137825867,41
LowRates,"Bismarck, ND",0.0,63971.485809158745,4
LowRates,"Blackfoot, ID",0.0,81596.89736358519,2
LowRates,"Blacksburg-Christiansburg, VA",0.0,49903.642727553815,3
LowRates,"Bloomington, IL",0.45,10396.081070379867,3
LowRates,"Bloomington, IN",0.036585365853658534,22291.799096339197,4
LowRates,"Bloomsburg-Berwick, PA",0.0,36916.51054094726,2
LowRates,"Bluefield, WV-VA",0.5,6139.854842915851,2
LowRates,"Boise City, ID",0.0,75387.92896543238,21
LowRates,"Boston-Cambridge-Newton, MA-NH",0.0,133199.62970000325,147
LowRates,"Boulder, CO",0.0,152105.88847969682,9
LowRates,"Bowling Green, KY",0.011904761904761904,36186.63244246944,3
LowRates,"Bozeman, MT",0.0,158163.95619747046,3
LowRates,"Branson, MO",0.0,34291.07864675212,1
LowRates,"Breckenridge, CO",0.0,174870.53245605133,4
LowRates,"Bremerton-Silverdale-Port Orchard, WA",0.0,119829.75946064528,10
LowRates,"Brenham, TX",0.0,40215.35700038987,1
LowRates,"Brevard, NC",0.0,66516.26035258027,1
LowRates,"Bridgeport-Stamford-Norwalk, CT",0.07071622846781506,139852.847136484,32
LowRates,"Brookings, OR",0.0,106413.51716650957,1
LowRates,"Brookings, SD",0.0,58877.81048099989,1
LowRates,"Brownsville, TN",0.0,19808.56938418442,1
LowRates,"Brownsville-Harlingen, TX",0.3925925925925926,694.8486913768867,8
LowRates,"Brunswick, GA",0.2564102564102564,37684.41693186412,3
LowRates,"Buffalo-Cheektowaga, NY",0.15126050420168066,33983.56013333116,34
LowRates,"Burlington, IA-IL",0.6666666666666666,-339.26833105039503,1
LowRates,"Burlington, NC",0.0,37059.951310029035,4
LowRates,"Burlington-South Burlington, VT",0.0,53531.94443045797,5
LowRates,"Butte-Silver Bow, MT",0.0,34757.336886726654,1
LowRates,"Ca-¦on City, CO",0.0,56223.8503895552,1
LowRates,"Calhoun, GA",0.0,16251.584578444172,1
LowRates,"California-Lexington Park, MD",0.0,38246.87084127645,2
LowRates,"Cambridge, MD",0.0,17474.053723193094,1
LowRates,"Canton-Massillon, OH",0.2,10422.854640594838,11
LowRates,"Cape Coral-Fort Myers, FL",0.15508365508365507,22909.874779874815,27
LowRates,"Cape Girardeau, MO-IL",0.0,47946.16686612386,3
LowRates,"Carbondale-Marion, IL",0.0,11038.676457449623,3
LowRates,"Carson City, NV",0.0,82864.68061739298,3
LowRates,"Casper, WY",0.0,46920.795133567786,3
LowRates,"Cedar City, UT",0.0,84727.3648241618,2
LowRates,"Cedar Rapids, IA",0.05429864253393665,21887.588892650583,6
LowRates,"Cedartown, GA",0.6666666666666666,-1480.006891913974,1
LowRates,"Centralia, WA",0.0,86384.44149428642,2
LowRates,"Chambersburg-Waynesboro, PA",0.0,40164.664478119616,3
LowRates,"Champaign-Urbana, IL",0.44782608695652176,3767.5819597563163,7
LowRates,"Charleston, WV",0.8085106382978723,-18020.985007225518,6
LowRates,"Charleston-Mattoon, IL",0.0,22914.945849895452,1
LowRates,"Charleston-North Charleston, SC",0.12170166935918147,66303.68799475991,20
LowRates,"Charlotte-Concord-Gastonia, NC-SC",0.15841584158415842,48806.09840127761,65
LowRates,"Charlottesville, VA",0.0,65065.816840134496,4
LowRates,"Chattanooga, TN-GA",0.01507537688442211,47566.10510736968,18
LowRates,"Cheyenne, WY",0.0,58746.23279020481,3
LowRates,"Chicago-Naperville-Elgin, IL-IN-WI",0.24046798286848428,24807.358631584004,224
LowRates,"Chico, CA",0.0,76470.72792680739,8
LowRates,"Cincinnati, OH-KY-IN",0.13232104121475055,33290.397120187845,67
LowRates,"Clarksburg, WV",0.9090909090909091,1165.7871021039382,2
LowRates,"Clarksville, TN-KY",0.03282275711159737,23594.766956508458,5
LowRates,"Clearlake, CA",0.0,15507.560275860516,2
LowRates,"Cleveland, TN",0.0,36967.834697949176,3
LowRates,"Cleveland-Elyria, OH",0.5869086908690869,175.40782876300779,53
LowRates,"Clewiston, FL",0.0,6478.92970253501,1
LowRates,"Clovis, NM",0.6444444444444445,-1221.5587937068215,1
LowRates,"Coeur d'Alene, ID",0.0,131808.67524921123,5
LowRates,"College Station-Bryan, TX",0.24864864864864866,15243.219694949154,6
LowRates,"Colorado Springs, CO",0.03456553048487758,53492.12410565151,27
LowRates,"Columbia, MO",0.0,39544.673402216984,4
LowRates,"Columbia, SC",0.5220797720797721,3445.7969398024475,21
LowRates,"Columbus, GA-AL",0.6695652173913044,-4224.837071661229,10
LowRates,"Columbus, IN",0.0,15943.660679585508,2
LowRates,"Columbus, MS",1.0,-7017.969816236148,1
LowRates,"Columbus, OH",0.14704732107938992,34059.81715454701,52
LowRates,"Concord, NH",0.0,65076.68655814864,4
LowRates,"Cookeville, TN",0.0,41631.14427375626,1
LowRates,"Coos Bay, OR",0.0,53066.6484647739,1
LowRates,"Corning, NY",1.0,-10755.119375564413,2
LowRates,"Corpus Christi, TX",0.4463276836158192,5888.968087467509,11
LowRates,"Corsicana, TX",0.030303030303030304,4459.727195277064,1
LowRates,"Cortland, NY",0.5555555555555556,66.43505913382816,1
LowRates,"Corvallis, OR",0.0,85377.13551264793,4
LowRates,"Crawfordsville, IN",0.0,31988.425456915476,1
LowRates,"Crestview-Fort Walton Beach-Destin, FL",0.018970189701897018,56390.85697729094,12
LowRates,"Crossville, TN",0.0,59247.83710750703,1
LowRates,"Cullman, AL",0.0,10400.84663608287,1
LowRates,"Cumberland, MD-WV",0.0,5074.406280932949,2
LowRates,"Dallas-Fort Worth-Arlington, TX",0.18633113311331134,47328.21785916542,208
LowRates,"Dalton, GA",0.0,19424.638473889245,3
LowRates,"Danville, IL",1.0,-19463.133902833502,1
LowRates,"Danville, KY",0.0,24023.102712949054,1
LowRates,"Danville, VA",0.0,6708.54135237791,1
LowRates,"Daphne-Fairhope-Foley, AL",0.0,51792.7943076379,7
LowRates,"Davenport-Moline-Rock Island, IA-IL",0.06884057971014493,30151.225209889533,7
LowRates,"Dayton-Kettering, OH",0.5761670761670762,2428.3189274994984,31
LowRates,"Decatur, AL",0.0,10424.023887319066,3
LowRates,"Decatur, IL",1.0,-11093.791165783015,1
LowRates,"Del Rio, TX",0.0,5590.195623492913,1
LowRates,"Deltona-Daytona Beach-Ormond Beach, FL",0.2584777694046722,19509.01483355603,23
LowRates,"Denver-Aurora-Lakewood, CO",0.013990763379516435,84612.1422987811,87
LowRates,"Des Moines-West Des Moines, IA",0.06607369758576874,36239.47731925661,27
LowRates,"Detroit-Warren-Dearborn, MI",0.5069695405265875,8735.386202463333,124
LowRates,"Dickinson, ND",0.0,57046.98985284241,1
LowRates,"Dixon, IL",0.0,15017.567373836808,1
LowRates,"Dothan, AL",0.5,1993.0411874073175,3
LowRates,"Dover, DE",0.0,32783.10821961201,3
LowRates,"DuBois, PA",1.0,-10627.468769945277,1
LowRates,"Dublin, GA",0.0,13510.98608234064,1
LowRates,"Dubuque, IA",0.0,23733.86743410313,1
LowRates,"Duluth, MN-WI",0.010526315789473684,24874.441091175533,7
LowRates,"Durango, CO",0.0,149687.2770995635,3
LowRates,"Durant, OK",1.0,-3806.0411405485283,1
LowRates,"Durham-Chapel Hill, NC",0.07849462365591398,62543.74301533577,12
LowRates,"Dyersburg, TN",0.0,24187.568311247334,1
LowRates,"Eagle Pass, TX",0.08333333333333333,6882.747085645209,1
LowRates,"East Stroudsburg, PA",0.16216216216216217,27012.650327411535,3
LowRates,"Easton, MD",0.0,79880.73052471354,1
LowRates,"Eau Claire, WI",0.0,65799.7800374448,4
LowRates,"Edwards, CO",0.0,258553.80035060018,5
LowRates,"El Paso, TX",0.3459214501510574,6868.580453160247,17
LowRates,"Elizabeth City, NC",0.0,14171.149604521212,1
LowRates,"Elizabethtown-Fort Knox, KY",0.0,24344.33587885506,3
LowRates,"Elkhart-Goshen, IN",0.0,34320.40133282076,3
LowRates,"Elko, NV",0.0,63091.00321081281,1
LowRates,"Ellensburg, WA",0.0,106738.26823717477,1
LowRates,"Elmira, NY",1.0,-23239.207387675247,1
LowRates,"Enid, OK",0.2916666666666667,-1873.8134860271266,2
LowRates,"Enterprise, AL",0.7165354330708661,-1459.6196615707815,1
LowRates,"Erie, PA",0.6808510638297872,-7303.40302145795,5
LowRates,"Eugene-Springfield, OR",0.0,73629.07374204672,10
LowRates,"Eureka-Arcata, CA",0.0,92193.16651786762,3
LowRates,"Evansville, IN-KY",0.2727272727272727,7167.488172389229,6
LowRates,"Fairbanks, AK",0.08955223880597014,24755.013478483197,3
LowRates,"Fairmont, WV",0.0,16234.794946986538,1
LowRates,"Fallon, NV",0.0,79835.27813845364,1
LowRates,"Fargo, ND-MN",0.0,57510.78560153661,5
LowRates,"Faribault-Northfield, MN",0.0,47942.231398155505,1
LowRates,"Farmington, MO",0.0,49135.3529492494,1
LowRates,"Farmington, NM",0.0,38618.034426068065,2
LowRates,"Fayetteville, NC",0.38650306748466257,4171.743004883241,14
LowRates,"Fayetteville-Springdale-Rogers, AR",0.0,47140.60596104879,16
LowRates,"Fernley, NV",0.0,60591.18703545546,2
LowRates,"Findlay, OH",0.0,23884.09423883955,1
LowRates,"Flagstaff, AZ",0.0,117804.69860780328,3
LowRates,"Flint, MI",0.7037037037037037,-3525.749543904842,8
LowRates,"Florence, SC",0.06060606060606061,16729.445996489605,3
LowRates,"Florence-Muscle Shoals, AL",0.0,7779.623039470026,1
LowRates,"Fond du Lac, WI",0.0,31218.051876645743,1
LowRates,"Fort Collins, CO",0.0,80261.58424070817,10
LowRates,"Fort Dodge, IA",1.0,-14666.424781200534,1
LowRates,"Fort Leonard Wood, MO",0.0,32139.833604022366,2
LowRates,"Fort Polk South, LA",0.045454545454545456,8333.94270876883,1
LowRates,"Fort Smith, AR-OK",0.05102040816326531,21161.700609325224,6
LowRates,"Fort Wayne, IN",0.35410764872521244,10376.701502658247,14
LowRates,"Frankfort, IN",0.0,33658.50997508183,1
LowRates,"Frankfort, KY",0.0,25571.564709700404,2
LowRates,"Freeport, IL",0.0,2815.7140846000184,1
LowRates,"Fremont, NE",0.0,29493.64897700264,1
LowRates,"Fresno, CA",0.0,52360.568555635175,17
LowRates,"Gadsden, AL",1.0,-1894.402967660404,1
LowRates,"Gainesville, FL",0.09259259259259259,20167.62299739775,9
LowRates,"Gainesville, GA",0.0,42536.62492138915,6
LowRates,"Gainesville, TX",0.0,27236.073904934303,1
LowRates,"Gardnerville Ranchos, NV",0.0,135649.1542228541,3
LowRates,"Georgetown, SC",1.0,-2189.730689727968,1
LowRates,"Gettysburg, PA",0.0,80129.2554789216,1
LowRates,"Gillette, WY",0.0,66144.56918603195,2
LowRates,"Glasgow, KY",0.0,33318.09978394959,1
LowRates,"Glens Falls, NY",0.0,31132.17645952864,1
LowRates,"Glenwood Springs, CO",0.0,225783.2157708174,4
LowRates,"Gloversville, NY",0.0,8350.740686319805,1
LowRates,"Goldsboro, NC",0.3055555555555556,1861.4594147438756,3
LowRates,"Granbury, TX",0.0,57513.804831708985,2
LowRates,"Grand Forks, ND-MN",0.0,37614.03283480868,3
LowRates,"Grand Island, NE",0.0,38567.09268117816,2
LowRates,"Grand Junction, CO",0.0,59129.15422119,8
LowRates,"Grand Rapids-Kentwood, MI",0.27296587926509186,16241.748225732408,20
LowRates,"Grants Pass, OR",0.0,67822.61119117818,2
LowRates,"Great Bend, KS",1.0,-4265.825120518407,1
LowRates,"Great Falls, MT",0.0,51844.296217722294,3
LowRates,"Greeley, CO",0.0,75502.71257427841,9
LowRates,"Green Bay, WI",0.0,41555.05245638354,6
LowRates,"Greensboro-High Point, NC",0.2828810020876827,13009.73283480259,16
LowRates,"Greenville, NC",0.5882352941176471,1179.9742325434352,3
LowRates,"Greenville-Anderson, SC",0.11384876805437553,33590.7146690536,26
LowRates,"Gulfport-Biloxi, MS",0.32515337423312884,5123.705778066792,10
LowRates,"Hagerstown-Martinsburg, MD-WV",0.0,28820.59384848436,6
LowRates,"Hammond, LA",0.0,20632.00687547892,3
LowRates,"Hanford-Corcoran, CA",0.0,39601.423455002136,2
LowRates,"Harrisburg-Carlisle, PA",0.17731629392971246,22672.065896560805,20
LowRates,"Harrisonburg, VA",0.0,36781.54361119889,2
LowRates,"Hartford-East Hartford-Middletown, CT",0.07313829787234043,32251.78126915974,33
LowRates,"Hattiesburg, MS",0.18181818181818182,17745.32541656382,3
LowRates,"Hays, KS",0.0,56486.47475364066,1
LowRates,"Heber, UT",0.0,359565.8521208735,4
LowRates,"Helena, MT",0.0,86625.4161244932,2
LowRates,"Henderson, NC",0.4,2006.5103168989722,1
LowRates,"Hermiston-Pendleton, OR",0.0,42475.90952397836,2
LowRates,"Hickory-Lenoir-Morganton, NC",0.06329113924050633,30115.95912646474,6
LowRates,"Hilo, HI",0.0,151206.49511469674,4
LowRates,"Hilton Head Island-Bluffton, SC",0.0,65144.44578773637,9
LowRates,"Hinesville, GA",0.68,-6345.832463026442,4
LowRates,"Hobbs, NM",1.0,-8477.189416223591,1
LowRates,"Holland, MI",0.0,40188.11518197645,3
LowRates,"Homosassa Springs, FL",0.0,11127.664560542933,8
LowRates,"Hood River, OR",0.0,150727.35373681955,1
LowRates,"Hot Springs, AR",0.0,24469.434265052845,2
LowRates,"Houma-Thibodaux, LA",0.022727272727272728,22375.833499426164,4
LowRates,"Houston-The Woodlands-Sugar Land, TX",0.23973771669810473,35644.56086281829,181
LowRates,"Hudson, NY",0.0,49510.286725985505,1
LowRates,"Huntington-Ashland, WV-KY-OH",0.0,14905.071553242584,4
LowRates,"Huntsville, AL",0.18887601390498263,34893.09776595822,18
LowRates,"Huntsville, TX",0.0,31115.776485272647,2
LowRates,"Hutchinson, KS",0.8409090909090909,-553.1733269242583,2
LowRates,"Idaho Falls, ID",0.0,77428.73225688517,4
LowRates,"Indiana, PA",0.5,1214.2805731946403,1
LowRates,"Indianapolis-Carmel-Anderson, IN",0.3980833980833981,14992.78139768208,63
LowRates,"Iowa City, IA",0.07954545454545454,21370.256280480244,5
LowRates,"Ithaca, NY",0.02,29498.77471976335,1
LowRates,"Jackson, MI",0.5172413793103449,8998.012836176527,3
LowRates,"Jackson, MS",0.4084507042253521,3330.949228512074,15
LowRates,"Jackson, TN",0.37777777777777777,13033.478267284177,2
LowRates,"Jackson, WY-ID",0.0,437410.2938956172,3
LowRates,"Jacksonville, FL",0.30771033513006796,26826.331332628626,47
LowRates,"Jacksonville, NC",0.05405405405405406,32400.646594343594,7
LowRates,"Jamestown, ND",0.0,23458.287635436183,1
LowRates,"Jamestown-Dunkirk-Fredonia, NY",0.5,424.2429545013165,1
LowRates,"Janesville-Beloit, WI",0.0,28342.21369203609,4
LowRates,"Jefferson City, MO",0.0,55591.11280621575,3
LowRates,"Jefferson, GA",0.0,51139.19980044061,3
LowRates,"Johnson City, TN",0.0,32578.318053422332,5
LowRates,"Johnstown, PA",0.25,552.5451838490275,3
LowRates,"Jonesboro, AR",0.0,21384.39182106135,2
LowRates,"Joplin, MO",0.0,17830.651421080373,3
LowRates,"Juneau, AK",0.0,83088.80933733385,1
LowRates,"Kahului-Wailuku-Lahaina, HI",0.0,234755.17511842385,4
LowRates,"Kalamazoo-Portage, MI",0.27091633466135456,22315.315697032394,9
LowRates,"Kalispell, MT",0.0,150087.87871879173,4
LowRates,"Kankakee, IL",0.6842105263157895,9201.339644204556,2
LowRates,"Kansas City, MO-KS",0.2514709644410335,25881.034837568204,88
LowRates,"Kearney, NE",0.0,59202.55666834776,1
LowRates,"Keene, NH",0.0,38014.46196506683,1
